year,month,day,dep_time,sched_dep_time,dep_delay,arr_time,sched_arr_time,arr_delay,carrier,flight,tailnum,origin,dest,air_time,distance,hour,minute,time_hour,group
2013,1,2,1915,1848,27,2225,2200,25,UA,1128,N73283,LGA,IAH,230,1416,18,48,2013-01-02T23:00:00Z,2
2013,1,2,1921,1845,36,2110,2030,40,MQ,4517,N719MQ,LGA,CRW,81,444,18,45,2013-01-02T23:00:00Z,2
2013,1,2,1926,1930,-4,2218,2229,-11,B6,39,N651JB,JFK,PBI,149,1028,19,30,2013-01-03T00:00:00Z,2
2013,1,2,1940,1935,5,2156,2136,20,9E,3899,N8908D,JFK,CLE,91,425,19,35,2013-01-03T00:00:00Z,2
2013,1,2,2006,1945,21,2326,2306,20,DL,1854,N908DL,LGA,FLL,152,1076,19,45,2013-01-03T00:00:00Z,2
2013,1,2,2023,2015,8,2132,2130,2,AA,1762,N3GCAA,JFK,BOS,42,187,20,15,2013-01-03T01:00:00Z,2
2013,1,2,2025,2015,10,2216,2210,6,MQ,4555,N737MQ,LGA,CMH,83,479,20,15,2013-01-03T01:00:00Z,2
2013,1,2,2027,2015,12,2336,2321,15,B6,47,N529JB,JFK,FLL,160,1069,20,15,2013-01-03T01:00:00Z,2
2013,1,2,2058,2054,4,2347,2349,-2,UA,437,N445UA,EWR,PBI,149,1023,20,54,2013-01-03T01:00:00Z,2
2013,1,2,2100,2100,0,2240,2235,5,MQ,4507,N739MQ,LGA,RDU,79,431,21,0,2013-01-03T02:00:00Z,2
2013,1,2,2107,2100,7,13,2359,14,UA,1241,N77520,EWR,TPA,162,997,21,0,2013-01-03T02:00:00Z,2
2013,1,2,2125,2110,15,2221,2212,9,EV,4404,N17108,EWR,PVD,29,160,21,10,2013-01-03T02:00:00Z,2
2013,1,2,2128,2130,-2,43,18,25,B6,383,N562JB,LGA,FLL,158,1076,21,30,2013-01-03T02:00:00Z,2
2013,1,2,2148,2004,104,2234,2112,82,EV,4170,N12540,EWR,ALB,30,143,20,4,2013-01-03T01:00:00Z,2
2013,1,3,50,2145,185,203,2311,172,B6,104,N329JB,JFK,BUF,58,301,21,45,2013-01-04T02:00:00Z,2
2013,1,3,600,600,0,726,724,2,EV,5694,N836AS,LGA,IAD,52,229,6,0,2013-01-03T11:00:00Z,2
2013,1,3,638,650,-12,802,825,-23,EV,5259,N612QX,LGA,BUF,56,292,6,50,2013-01-03T11:00:00Z,2
2013,1,3,701,700,1,937,1014,-37,B6,671,N624JB,JFK,LAX,313,2475,7,0,2013-01-03T12:00:00Z,2
2013,1,3,701,705,-4,946,1034,-48,UA,1455,N13750,EWR,SNA,326,2434,7,5,2013-01-03T12:00:00Z,2
2013,1,3,704,705,-1,946,1018,-32,UA,604,N573UA,EWR,LAX,307,2454,7,5,2013-01-03T12:00:00Z,2
2013,1,3,742,745,-3,1049,1125,-36,AA,59,N324AA,JFK,SFO,336,2586,7,45,2013-01-03T12:00:00Z,2
2013,1,3,742,745,-3,905,922,-17,UA,549,N446UA,EWR,ORD,129,719,7,45,2013-01-03T12:00:00Z,2
2013,1,3,758,759,-1,1114,1124,-10,UA,397,N554UA,JFK,SFO,337,2586,7,59,2013-01-03T12:00:00Z,2
2013,1,3,805,810,-5,1043,1030,13,FL,346,N954AT,LGA,ATL,134,762,8,10,2013-01-03T13:00:00Z,2
2013,1,3,812,815,-3,1011,1010,1,MQ,4490,N719MQ,LGA,CMH,96,479,8,15,2013-01-03T13:00:00Z,2
2013,1,3,822,810,12,1050,1007,43,EV,4537,N13553,EWR,MEM,187,946,8,10,2013-01-03T13:00:00Z,2
2013,1,3,827,827,0,1155,1140,15,DL,2395,N378NW,LGA,PBI,168,1035,8,27,2013-01-03T13:00:00Z,2
2013,1,3,831,835,-4,1116,1105,11,MQ,4610,N518MQ,LGA,ATL,129,762,8,35,2013-01-03T13:00:00Z,2
2013,1,3,837,820,17,1114,1129,-15,B6,181,N585JB,JFK,SAN,316,2446,8,20,2013-01-03T13:00:00Z,2
2013,1,3,853,855,-2,1120,1104,16,9E,3353,N922XJ,JFK,DTW,97,509,8,55,2013-01-03T13:00:00Z,2
2013,1,3,855,858,-3,1135,1118,17,EV,4364,N14153,EWR,MCI,190,1092,8,58,2013-01-03T13:00:00Z,2
2013,1,3,856,908,-12,1123,1120,3,EV,4334,N11127,EWR,CVG,108,569,9,8,2013-01-03T14:00:00Z,2
2013,1,3,857,900,-3,1137,1135,2,DL,485,N308DE,EWR,ATL,130,746,9,0,2013-01-03T14:00:00Z,2
2013,1,3,858,900,-2,1155,1225,-30,VX,407,N631VA,JFK,LAX,322,2475,9,0,2013-01-03T14:00:00Z,2
2013,1,3,859,900,-1,1200,1220,-20,AA,647,N612AA,JFK,MIA,160,1089,9,0,2013-01-03T14:00:00Z,2
2013,1,3,909,915,-6,1214,1211,3,B6,41,N821JB,JFK,MCO,153,944,9,15,2013-01-03T14:00:00Z,2
2013,1,3,912,730,102,1258,1040,138,AA,715,N513AA,LGA,DFW,247,1389,7,30,2013-01-03T12:00:00Z,2
2013,1,3,913,904,9,1106,1053,13,UA,1529,N33714,EWR,CLE,73,404,9,4,2013-01-03T14:00:00Z,2
2013,1,3,947,1000,-13,1245,1310,-25,B6,503,N641JB,EWR,FLL,155,1065,10,0,2013-01-03T15:00:00Z,2
2013,1,3,955,955,0,1246,1220,26,MQ,4654,N509MQ,LGA,ATL,133,762,9,55,2013-01-03T14:00:00Z,2
2013,1,3,1000,1000,0,1213,1206,7,US,1177,N745VJ,LGA,CLT,103,544,10,0,2013-01-03T15:00:00Z,2
2013,1,3,1014,830,104,1152,1015,97,AA,313,N494AA,LGA,ORD,125,733,8,30,2013-01-03T13:00:00Z,2
2013,1,3,1019,940,39,1334,1250,44,AA,1871,N3HFAA,LGA,MIA,156,1096,9,40,2013-01-03T14:00:00Z,2
2013,1,3,1027,1030,-3,1257,1252,5,DL,2343,N302NB,EWR,ATL,131,746,10,30,2013-01-03T15:00:00Z,2
2013,1,3,1046,1050,-4,1223,1227,-4,EV,4662,N33182,EWR,RDU,81,416,10,50,2013-01-03T15:00:00Z,2
2013,1,3,1049,1052,-3,1350,1414,-24,UA,212,N479UA,EWR,RSW,165,1068,10,52,2013-01-03T15:00:00Z,2
2013,1,3,1052,1043,9,1343,1332,11,B6,545,N510JB,EWR,PBI,157,1023,10,43,2013-01-03T15:00:00Z,2
2013,1,3,1111,1055,16,1420,1405,15,AA,739,N3ACAA,LGA,DFW,226,1389,10,55,2013-01-03T15:00:00Z,2
2013,1,3,1131,1135,-4,1314,1330,-16,MQ,4553,N725MQ,LGA,CLE,79,419,11,35,2013-01-03T16:00:00Z,2
2013,1,3,1142,1140,2,1455,1445,10,AA,1623,N3BNAA,EWR,MIA,164,1085,11,40,2013-01-03T16:00:00Z,2
2013,1,3,1144,1115,29,1251,1226,25,B6,24,N594JB,JFK,BTV,49,266,11,15,2013-01-03T16:00:00Z,2
2013,1,3,1149,1145,4,1412,1410,2,DL,401,N306DQ,EWR,ATL,126,746,11,45,2013-01-03T16:00:00Z,2
2013,1,3,1153,1159,-6,1429,1431,-2,EV,4090,N14558,EWR,JAX,139,820,11,59,2013-01-03T16:00:00Z,2
2013,1,3,1228,1235,-7,1503,1606,-63,DL,2174,N389DA,JFK,SLC,260,1990,12,35,2013-01-03T17:00:00Z,2
2013,1,3,1233,1200,33,1534,1529,5,DL,863,N727TW,JFK,LAX,324,2475,12,0,2013-01-03T17:00:00Z,2
2013,1,3,1233,1225,8,1327,1325,2,WN,831,N619SW,EWR,BWI,35,169,12,25,2013-01-03T17:00:00Z,2
2013,1,3,1239,1240,-1,1604,1540,24,AA,1853,N4WAAA,EWR,DFW,239,1372,12,40,2013-01-03T17:00:00Z,2
2013,1,3,1242,1250,-8,1550,1550,0,DL,1685,N397DA,LGA,MCO,153,950,12,50,2013-01-03T17:00:00Z,2
2013,1,3,1305,1315,-10,1511,1520,-9,MQ,4564,N736MQ,LGA,DTW,94,502,13,15,2013-01-03T18:00:00Z,2
2013,1,3,1318,1325,-7,1510,1505,5,MQ,4475,N734MQ,LGA,RDU,81,431,13,25,2013-01-03T18:00:00Z,2
2013,1,3,1321,1320,1,1533,1508,25,EV,4628,N21144,EWR,STL,160,872,13,20,2013-01-03T18:00:00Z,2
2013,1,3,1354,1324,30,1838,1810,28,B6,705,N536JB,JFK,SJU,200,1598,13,24,2013-01-03T18:00:00Z,2
2013,1,3,1404,1400,4,1640,1636,4,DL,2247,N555NW,LGA,ATL,126,762,14,0,2013-01-03T19:00:00Z,2
2013,1,3,1413,1345,28,1715,1703,12,UA,1164,N34137,EWR,FLL,166,1065,13,45,2013-01-03T18:00:00Z,2
2013,1,3,1417,1418,-1,1727,1715,12,UA,424,N570UA,EWR,PBI,163,1023,14,18,2013-01-03T19:00:00Z,2
2013,1,3,1448,1450,-2,1631,1640,-9,MQ,4403,N835MQ,JFK,RDU,87,427,14,50,2013-01-03T19:00:00Z,2
2013,1,3,1449,1500,-11,1542,1613,-31,US,2132,N945UW,LGA,BOS,35,184,15,0,2013-01-03T20:00:00Z,2
2013,1,3,1452,1452,0,1702,1655,7,DL,1231,N926DL,LGA,DTW,85,502,14,52,2013-01-03T19:00:00Z,2
2013,1,3,1454,1500,-6,1656,1655,1,MQ,4429,N711MQ,LGA,CMH,100,479,15,0,2013-01-03T20:00:00Z,2
2013,1,3,1455,1500,-5,1712,1657,15,EV,4326,N12567,EWR,CLT,100,529,15,0,2013-01-03T20:00:00Z,2
2013,1,3,1458,1500,-2,1614,1617,-3,EV,4113,N16561,EWR,IAD,47,212,15,0,2013-01-03T20:00:00Z,2
2013,1,3,1458,1500,-2,1730,1742,-12,DL,2347,N699DL,LGA,ATL,127,762,15,0,2013-01-03T20:00:00Z,2
2013,1,3,1519,1459,20,1855,1805,50,B6,63,N729JB,JFK,TPA,173,1005,14,59,2013-01-03T19:00:00Z,2
2013,1,3,1527,1522,5,1728,1727,1,EV,4576,N33182,EWR,GRR,95,605,15,22,2013-01-03T20:00:00Z,2
2013,1,3,1550,1457,53,1828,1730,58,B6,119,N249JB,JFK,MSY,195,1182,14,57,2013-01-03T19:00:00Z,2
2013,1,3,1551,1550,1,1837,1826,11,9E,3427,N907XJ,JFK,IND,106,665,15,50,2013-01-03T20:00:00Z,2
2013,1,3,1551,1602,-11,1659,1722,-23,YV,3771,N508MJ,LGA,IAD,47,229,16,2,2013-01-03T21:00:00Z,2
2013,1,3,1553,1600,-7,1915,1915,0,AA,565,N3BKAA,JFK,DFW,231,1391,16,0,2013-01-03T21:00:00Z,2
2013,1,3,1554,1551,3,1653,1707,-14,UA,1580,N37253,EWR,BOS,41,200,15,51,2013-01-03T20:00:00Z,2
2013,1,3,1559,1600,-1,1719,1736,-17,UA,256,N821UA,EWR,ORD,119,719,16,0,2013-01-03T21:00:00Z,2
2013,1,3,1605,1605,0,1926,1944,-18,DL,1508,N925DL,JFK,RSW,171,1074,16,5,2013-01-03T21:00:00Z,2
2013,1,3,1619,1615,4,2001,1913,48,B6,985,N665JB,LGA,TPA,180,1010,16,15,2013-01-03T21:00:00Z,2
2013,1,3,1624,1633,-9,1837,1836,1,EV,4141,N16918,EWR,MEM,168,946,16,33,2013-01-03T21:00:00Z,2
2013,1,3,1639,1635,4,1806,1816,-10,UA,1638,N57439,EWR,CLE,67,404,16,35,2013-01-03T21:00:00Z,2
2013,1,3,1643,1640,3,2001,1955,6,AA,773,N542AA,LGA,DFW,231,1389,16,40,2013-01-03T21:00:00Z,2
2013,1,3,1650,1640,10,1833,1816,17,EV,4485,N12552,EWR,RDU,79,416,16,40,2013-01-03T21:00:00Z,2
2013,1,3,1651,1650,1,1843,1936,-53,UA,733,N423UA,EWR,LAS,273,2227,16,50,2013-01-03T21:00:00Z,2
2013,1,3,1658,1700,-2,2019,2049,-30,DL,31,N723TW,JFK,SFO,336,2586,17,0,2013-01-03T22:00:00Z,2
2013,1,3,1659,1700,-1,1827,1839,-12,UA,689,N808UA,LGA,ORD,120,733,17,0,2013-01-03T22:00:00Z,2
2013,1,3,1709,1715,-6,2017,2019,-2,DL,1585,N961DL,LGA,MCO,156,950,17,15,2013-01-03T22:00:00Z,2
2013,1,3,1714,1715,-1,1951,2040,-49,DL,503,N3745B,JFK,SAN,309,2446,17,15,2013-01-03T22:00:00Z,2
2013,1,3,1720,1720,0,2019,2040,-21,AA,1999,N612AA,EWR,MIA,160,1085,17,20,2013-01-03T22:00:00Z,2
2013,1,3,1814,1727,47,2108,2049,19,UA,1454,N14219,EWR,PDX,320,2434,17,27,2013-01-03T22:00:00Z,2
2013,1,3,1816,1758,18,1940,1935,5,UA,627,N480UA,EWR,ORD,105,719,17,58,2013-01-03T22:00:00Z,2
2013,1,3,1839,1850,-11,2013,2050,-37,AA,2019,N552AA,LGA,STL,137,888,18,50,2013-01-03T23:00:00Z,2
2013,1,3,1843,1845,-2,2143,2224,-41,DL,2190,N923DL,JFK,MIA,162,1089,18,45,2013-01-03T23:00:00Z,2
2013,1,3,1853,1900,-7,2014,2051,-37,DL,1255,N317NB,LGA,PIT,61,335,19,0,2013-01-04T00:00:00Z,2
2013,1,3,1856,1900,-4,2009,2035,-26,WN,2944,N482WN,LGA,MKE,114,738,19,0,2013-01-04T00:00:00Z,2
2013,1,3,1904,1659,125,2327,2046,NA,9E,3375,N916XJ,JFK,SAT,NA,1587,16,59,2013-01-03T21:00:00Z,2
2013,1,3,1904,1910,-6,2048,2055,-7,MQ,4569,N734MQ,LGA,RDU,85,431,19,10,2013-01-04T00:00:00Z,2
2013,1,3,1905,1910,-5,2223,2215,8,AA,2075,N4YCAA,EWR,DFW,212,1372,19,10,2013-01-04T00:00:00Z,2
2013,1,3,1918,1917,1,2104,2050,14,EV,4670,N11127,EWR,BNA,134,748,19,17,2013-01-04T00:00:00Z,2
2013,1,3,1918,1900,18,2050,2040,10,UA,954,N855UA,EWR,ORD,114,719,19,0,2013-01-04T00:00:00Z,2
2013,1,3,1938,1905,33,2136,2113,23,EV,4543,N14162,EWR,DSM,145,1017,19,5,2013-01-04T00:00:00Z,2
2013,1,3,1939,1940,-1,2039,2106,-27,9E,4091,N826AY,JFK,BWI,35,184,19,40,2013-01-04T00:00:00Z,2
2013,1,3,1944,1935,9,2249,2220,29,EV,4204,N21144,EWR,OKC,211,1325,19,35,2013-01-04T00:00:00Z,2
2013,1,3,1956,1940,16,2304,2241,23,B6,381,N547JB,LGA,FLL,156,1076,19,40,2013-01-04T00:00:00Z,2
2013,1,3,2015,2015,0,2116,2130,-14,AA,1762,N3GYAA,JFK,BOS,39,187,20,15,2013-01-04T01:00:00Z,2
2013,1,3,2019,2000,19,2303,2325,-22,VX,415,N623VA,JFK,LAX,309,2475,20,0,2013-01-04T01:00:00Z,2
2013,1,3,2023,2030,-7,2308,2334,-26,UA,771,N517UA,JFK,LAX,309,2475,20,30,2013-01-04T01:00:00Z,2
2013,1,3,2033,2030,3,2328,2338,-10,UA,1225,N17730,EWR,PBI,154,1023,20,30,2013-01-04T01:00:00Z,2
2013,1,3,2040,2029,11,2226,2233,-7,EV,4348,N31131,EWR,MSP,144,1008,20,29,2013-01-04T01:00:00Z,2
2013,1,3,2044,2045,-1,2205,2225,-20,AA,371,N579AA,LGA,ORD,115,733,20,45,2013-01-04T01:00:00Z,2
2013,1,3,2049,1955,54,2204,2120,44,WN,195,N770SA,EWR,MDW,111,711,19,55,2013-01-04T00:00:00Z,2
2013,1,3,2051,2055,-4,2249,2250,-1,MQ,4573,N737MQ,LGA,DTW,84,502,20,55,2013-01-04T01:00:00Z,2
2013,1,3,2056,2040,16,2353,2323,30,B6,227,N229JB,EWR,MCO,148,937,20,40,2013-01-04T01:00:00Z,2
2013,1,3,2100,2058,2,2209,2205,4,EV,4695,N14916,EWR,MHT,39,209,20,58,2013-01-04T01:00:00Z,2
2013,1,3,2113,2035,38,27,2342,45,B6,629,N267JB,JFK,HOU,229,1428,20,35,2013-01-04T01:00:00Z,2
2013,1,3,2114,2100,14,49,31,18,DL,2363,N718TW,JFK,LAX,347,2475,21,0,2013-01-04T02:00:00Z,2
2013,1,3,2129,2130,-1,2326,18,-52,B6,199,N585JB,JFK,LAS,274,2248,21,30,2013-01-04T02:00:00Z,2
2013,1,3,2131,2118,13,2232,2217,15,EV,4313,N12564,EWR,PVD,33,160,21,18,2013-01-04T02:00:00Z,2
2013,1,3,2152,2120,32,2346,2351,-5,B6,97,N524JB,JFK,DEN,212,1626,21,20,2013-01-04T02:00:00Z,2
2013,1,3,2240,2159,41,2345,2317,28,DL,2155,N908DL,LGA,PWM,45,269,21,59,2013-01-04T02:00:00Z,2
2013,1,3,2257,2245,12,9,2356,13,B6,608,N216JB,JFK,PWM,47,273,22,45,2013-01-04T03:00:00Z,2
2013,1,3,2308,2245,23,30,5,25,B6,30,N193JB,JFK,ROC,57,264,22,45,2013-01-04T03:00:00Z,2
2013,1,3,NA,1030,NA,NA,1210,NA,AA,321,N487AA,LGA,ORD,NA,733,10,30,2013-01-03T15:00:00Z,2
2013,1,3,NA,920,NA,NA,1245,NA,AA,721,N201AA,LGA,DFW,NA,1389,9,20,2013-01-03T14:00:00Z,2
2013,1,4,601,600,1,821,815,6,FL,345,N963AT,LGA,ATL,119,762,6,0,2013-01-04T11:00:00Z,2
2013,1,4,606,559,7,846,916,-30,UA,1669,N19117,JFK,LAX,307,2475,5,59,2013-01-04T10:00:00Z,2
2013,1,4,607,610,-3,915,915,0,AA,1837,N3BLAA,LGA,MIA,158,1096,6,10,2013-01-04T11:00:00Z,2
2013,1,4,615,615,0,851,855,-4,9E,3856,N232PQ,JFK,ATL,118,760,6,15,2013-01-04T11:00:00Z,2
2013,1,4,629,630,-1,842,847,-5,EV,4419,N12552,EWR,IND,103,645,6,30,2013-01-04T11:00:00Z,2
2013,1,4,636,600,36,930,858,32,B6,371,N593JB,LGA,FLL,161,1076,6,0,2013-01-04T11:00:00Z,2
2013,1,4,637,630,7,754,810,-16,AA,303,N3DLAA,LGA,ORD,114,733,6,30,2013-01-04T11:00:00Z,2
2013,1,4,712,715,-3,1021,1035,-14,AA,825,N3AUAA,JFK,FLL,163,1069,7,15,2013-01-04T12:00:00Z,2
2013,1,4,712,720,-8,1007,1022,-15,UA,884,N436UA,EWR,PBI,155,1023,7,20,2013-01-04T12:00:00Z,2
2013,1,4,715,700,15,1013,1034,-21,DL,763,N727TW,JFK,LAX,322,2475,7,0,2013-01-04T12:00:00Z,2
2013,1,4,724,730,-6,1029,1040,-11,AA,715,N582AA,LGA,DFW,217,1389,7,30,2013-01-04T12:00:00Z,2
2013,1,4,744,749,-5,1057,1054,3,B6,341,N579JB,JFK,SRQ,159,1041,7,49,2013-01-04T12:00:00Z,2
2013,1,4,753,759,-6,900,925,-25,EV,3259,N16561,EWR,PWM,50,284,7,59,2013-01-04T12:00:00Z,2
2013,1,4,758,800,-2,1007,1011,-4,EV,4214,N33182,EWR,MSP,156,1008,8,0,2013-01-04T13:00:00Z,2
2013,1,4,807,815,-8,1105,1118,-13,DL,1429,N389DA,JFK,LAS,307,2248,8,15,2013-01-04T13:00:00Z,2
2013,1,4,819,820,-1,1305,1310,-5,B6,717,N547JB,JFK,SJU,197,1598,8,20,2013-01-04T13:00:00Z,2
2013,1,4,830,810,20,1034,948,46,B6,1051,N179JB,JFK,PIT,77,340,8,10,2013-01-04T13:00:00Z,2
2013,1,4,835,835,0,1102,1105,-3,MQ,4610,N537MQ,LGA,ATL,119,762,8,35,2013-01-04T13:00:00Z,2
2013,1,4,837,830,7,1044,1015,29,AA,313,N4WWAA,LGA,ORD,115,733,8,30,2013-01-04T13:00:00Z,2
2013,1,4,841,800,41,942,915,27,EV,3832,N13989,EWR,BTV,46,266,8,0,2013-01-04T13:00:00Z,2
2013,1,4,843,850,-7,1032,1035,-3,MQ,4558,N737MQ,LGA,CLE,76,419,8,50,2013-01-04T13:00:00Z,2
2013,1,4,854,858,-4,1122,1118,4,EV,4364,N14171,EWR,MCI,154,1092,8,58,2013-01-04T13:00:00Z,2
2013,1,4,856,900,-4,1215,1225,-10,VX,407,N629VA,JFK,LAX,311,2475,9,0,2013-01-04T14:00:00Z,2
2013,1,4,858,900,-2,1210,1220,-10,AA,1,N328AA,JFK,LAX,327,2475,9,0,2013-01-04T14:00:00Z,2
2013,1,4,858,900,-2,1215,1227,-12,DL,120,N705TW,JFK,LAX,336,2475,9,0,2013-01-04T14:00:00Z,2
2013,1,4,901,850,11,1120,1113,7,EV,4125,N16178,EWR,XNA,168,1131,8,50,2013-01-04T13:00:00Z,2
2013,1,4,908,845,23,1227,1145,42,B6,59,N265JB,JFK,TPA,156,1005,8,45,2013-01-04T13:00:00Z,2
2013,1,4,918,910,8,1032,1027,5,B6,56,N523JB,JFK,BTV,43,266,9,10,2013-01-04T14:00:00Z,2
2013,1,4,934,929,5,1406,1421,-15,B6,215,N703JB,EWR,SJU,195,1608,9,29,2013-01-04T14:00:00Z,2
2013,1,4,955,1000,-5,1238,1325,-47,US,75,N667AW,EWR,PHX,272,2133,10,0,2013-01-04T15:00:00Z,2
2013,1,4,1037,1043,-6,1327,1332,-5,B6,545,N568JB,EWR,PBI,149,1023,10,43,2013-01-04T15:00:00Z,2
2013,1,4,1039,1042,-3,1154,1206,-12,EV,4694,N12126,EWR,MKE,116,725,10,42,2013-01-04T15:00:00Z,2
2013,1,4,1055,1100,-5,1201,1212,-11,US,2124,N948UW,LGA,BOS,39,184,11,0,2013-01-04T16:00:00Z,2
2013,1,4,1100,955,65,1322,1220,62,MQ,4654,N517MQ,LGA,ATL,127,762,9,55,2013-01-04T14:00:00Z,2
2013,1,4,1108,1115,-7,1229,1257,-28,EV,5273,N391CA,LGA,PIT,55,335,11,15,2013-01-04T16:00:00Z,2
2013,1,4,1111,1114,-3,1307,1315,-8,DL,1031,N361NB,LGA,DTW,87,502,11,14,2013-01-04T16:00:00Z,2
2013,1,4,1129,1130,-1,1329,1356,-27,UA,1625,N12221,EWR,DEN,224,1605,11,30,2013-01-04T16:00:00Z,2
2013,1,4,1131,1140,-9,1416,1445,-29,AA,1623,N3HFAA,EWR,MIA,150,1085,11,40,2013-01-04T16:00:00Z,2
2013,1,4,1157,1200,-3,1431,1438,-7,DL,1947,N651DL,LGA,ATL,121,762,12,0,2013-01-04T17:00:00Z,2
2013,1,4,1237,1225,12,1325,1325,0,WN,831,N710SW,EWR,BWI,33,169,12,25,2013-01-04T17:00:00Z,2
2013,1,4,1238,1159,39,1507,1431,36,EV,4090,N14952,EWR,JAX,132,820,11,59,2013-01-04T16:00:00Z,2
2013,1,4,1243,1245,-2,1546,1600,-14,AA,2253,N3FUAA,LGA,MIA,157,1096,12,45,2013-01-04T17:00:00Z,2
2013,1,4,1243,1200,43,1407,1330,37,MQ,4601,N9EAMQ,LGA,BNA,117,764,12,0,2013-01-04T17:00:00Z,2
2013,1,4,1254,1253,1,1528,1555,-27,UA,1641,N38268,EWR,MCO,139,937,12,53,2013-01-04T17:00:00Z,2
2013,1,4,1307,1305,2,1522,1532,-10,UA,1256,N76528,EWR,MSY,183,1167,13,5,2013-01-04T18:00:00Z,2
2013,1,4,1310,1315,-5,1518,1520,-2,MQ,4564,N837MQ,LGA,DTW,91,502,13,15,2013-01-04T18:00:00Z,2
2013,1,4,1317,1155,82,1423,1304,79,9E,3483,N905XJ,JFK,BOS,39,187,11,55,2013-01-04T16:00:00Z,2
2013,1,4,1323,1225,58,1453,1348,65,B6,66,N179JB,JFK,BUF,67,301,12,25,2013-01-04T17:00:00Z,2
2013,1,4,1340,1345,-5,1632,1705,-33,AA,117,N319AA,JFK,LAX,325,2475,13,45,2013-01-04T18:00:00Z,2
2013,1,4,1406,1356,10,1712,1650,22,B6,1783,N663JB,JFK,MCO,147,944,13,56,2013-01-04T18:00:00Z,2
2013,1,4,1433,1435,-2,1628,1701,-33,DL,1344,N324NB,LGA,MCI,159,1107,14,35,2013-01-04T19:00:00Z,2
2013,1,4,1438,1444,-6,1745,1802,-17,UA,471,N435UA,EWR,AUS,232,1504,14,44,2013-01-04T19:00:00Z,2
2013,1,4,1444,1447,-3,1657,1654,3,EV,4572,N10575,EWR,GSP,100,594,14,47,2013-01-04T19:00:00Z,2
2013,1,4,1455,1500,-5,1548,1613,-25,US,2132,N948UW,LGA,BOS,38,184,15,0,2013-01-04T20:00:00Z,2
2013,1,4,1501,1420,41,1722,1620,62,MQ,4588,N531MQ,LGA,MSP,166,1020,14,20,2013-01-04T19:00:00Z,2
2013,1,4,1504,1455,9,1650,1637,13,9E,3318,N937XJ,JFK,BUF,62,301,14,55,2013-01-04T19:00:00Z,2
2013,1,4,1520,1530,-10,1700,1711,-11,9E,3719,N8501F,LGA,RIC,57,292,15,30,2013-01-04T20:00:00Z,2
2013,1,4,1522,1515,7,1816,1805,11,UA,53,N66056,EWR,IAH,205,1400,15,15,2013-01-04T20:00:00Z,2
2013,1,4,1529,1530,-1,1915,1855,20,AA,1039,N3ANAA,JFK,FLL,158,1069,15,30,2013-01-04T20:00:00Z,2
2013,1,4,1556,1600,-4,1858,1903,-5,B6,509,N554JB,EWR,FLL,158,1065,16,0,2013-01-04T21:00:00Z,2
2013,1,4,1616,1616,0,1755,1813,-18,EV,4092,N14171,EWR,DAY,81,533,16,16,2013-01-04T21:00:00Z,2
2013,1,4,1618,1620,-2,1809,1750,19,MQ,4622,N546MQ,LGA,BNA,114,764,16,20,2013-01-04T21:00:00Z,2
2013,1,4,1627,1600,27,1907,1912,-5,UA,1200,N76522,EWR,SAN,314,2425,16,0,2013-01-04T21:00:00Z,2
2013,1,4,1646,1650,-4,1748,1820,-32,AA,1790,N3FJAA,JFK,BOS,41,187,16,50,2013-01-04T21:00:00Z,2
2013,1,4,1647,1650,-3,1923,2004,-41,B6,185,N661JB,JFK,SAN,315,2446,16,50,2013-01-04T21:00:00Z,2
2013,1,4,1649,1610,39,1749,1732,17,9E,3689,N8659B,JFK,PHL,28,94,16,10,2013-01-04T21:00:00Z,2
2013,1,4,1651,1639,12,1751,1755,-4,B6,1176,N328JB,EWR,BOS,45,200,16,39,2013-01-04T21:00:00Z,2
2013,1,4,1659,1700,-1,1912,1935,-23,DL,2042,N310DE,EWR,ATL,111,746,17,0,2013-01-04T22:00:00Z,2
2013,1,4,1703,1705,-2,1948,2010,-22,AA,1905,N4YJAA,EWR,DFW,201,1372,17,5,2013-01-04T22:00:00Z,2
2013,1,4,1706,1650,16,1836,1840,-4,WN,2773,N7738A,EWR,STL,132,872,16,50,2013-01-04T21:00:00Z,2
2013,1,4,1733,1710,23,1835,1820,15,EV,4316,N13958,EWR,BWI,34,169,17,10,2013-01-04T22:00:00Z,2
2013,1,4,1733,1720,13,2027,2025,2,B6,163,N615JB,JFK,TPA,153,1005,17,20,2013-01-04T22:00:00Z,2
2013,1,4,1735,1644,51,1924,1847,37,EV,4411,N16561,EWR,MEM,141,946,16,44,2013-01-04T21:00:00Z,2
2013,1,4,1736,1725,11,2032,2023,9,UA,1134,N21108,EWR,IAH,205,1400,17,25,2013-01-04T22:00:00Z,2
2013,1,4,1745,1745,0,2030,2037,-7,B6,391,N568JB,LGA,MCO,143,950,17,45,2013-01-04T22:00:00Z,2
2013,1,4,1746,1745,1,1904,1910,-6,WN,1927,N479WN,EWR,MDW,115,711,17,45,2013-01-04T22:00:00Z,2
2013,1,4,1802,1800,2,2018,2001,17,US,373,N544UW,JFK,CLT,91,541,18,0,2013-01-04T23:00:00Z,2
2013,1,4,1807,1815,-8,1915,1952,-37,9E,4277,N833AY,JFK,ORF,46,290,18,15,2013-01-04T23:00:00Z,2
2013,1,4,1809,1805,4,1939,1920,19,WN,731,N960WN,LGA,BWI,48,185,18,5,2013-01-04T23:00:00Z,2
